cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
32,117,0,25092918.0,100000008489922100;100000005367445100;100000008692291100;100000008561016100;100000002369874100,"кластер из 117 узлов, явный coordinator (gid=100000008547948100) — вероятный организатор/связка ячеек, явный consolidator (gid=100000002718366100) — вероятная точка сбора средств, явный distributor (gid=100000008489922100) — вероятная точка раздачи."
33,6,1,1527967.0,100000005183943100;100000007930878100;100000000955444100;100000000580561100;100000007939160100,"кластер из 6 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
34,9,0,1406982.0,100000000954884100;100000007647294100;100000000783406100;100000002184107100;100000003006633100,"кластер из 9 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
35,5,1,2809200.0,100000002738256100;100000004135268100;100000007507343100;100000008571433100;100000004979498100,"кластер из 5 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
36,3,1,450000.0,100000000769919100;100000002371751100;100000007018630100,"кластер из 3 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
37,13,1,1392916.0,100000005669845100;100000004192865100;100000004463277100;100000003617552100;100000005055454100,"кластер из 13 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
38,270,1,10178044.0,100000002527114100;100000001697501100;100000002578405100;100000003942602100;100000008493007100,"кластер из 270 узлов, 1 seed-клиент(ов), явный distributor (gid=100000002527114100) — вероятная точка раздачи."
39,5,0,4359000.0,100000006490557100;100000005608515100;100000002872399100;100000000274067100;100000002958343100,"кластер из 5 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
40,5,0,172000.0,100000002700161100;100000008461217100;100000005031696100;100000001223977100;100000004659919100,"кластер из 5 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
41,41,0,5151924.19,100000008221543100;100000002570206100;100000008436257100;100000004580254100;100000003964910100,"кластер из 41 узлов, явный coordinator (gid=100000003242289100) — вероятный организатор/связка ячеек, явный distributor (gid=100000008413748100) — вероятная точка раздачи."
42,4,0,460000.0,100000000201868100;100000006069103100;100000003192220100;100000006787636100,"кластер из 4 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
43,3,1,390167.62,100000002781227100;100000002796853100;100000008522127100,"кластер из 3 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
44,17,1,2977887.0,100000004144536100;100000003031890100;100000003603979100;100000004007197100;100000002257794100,"кластер из 17 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
45,15,0,3626010.0,100000006704530100;100000001819396100;100000003122817100;100000002691583100;100000008751349100,"кластер из 15 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
46,20,0,617900.0,100000002227960100;100000002305477100;100000002229615100;100000000655469100;100000002227989100,"кластер из 20 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
47,14,0,2064724.0,100000008356606100;100000001046057100;100000002646887100;100000001379511100;100000008190411100,"кластер из 14 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
48,51,0,13990812.0,100000002443664100;100000002956769100;100000003031003100;100000002670860100;100000001584286100,"кластер из 51 узлов, явный consolidator (gid=100000001282143100) — вероятная точка сбора средств, явный distributor (gid=100000005242320100) — вероятная точка раздачи."
49,30,1,6513430.0,100000008582730100;100000005661829100;100000005409680100;100000001420847100;100000001052789100,"кластер из 30 узлов, 1 seed-клиент(ов), явный consolidator (gid=100000008546855100) — вероятная точка сбора средств."
50,2,0,761255.0,100000004586598100;100000000583220100,"кластер из 2 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
51,15,0,850450.0,100000004445291100;100000002708624100;100000000404740100;100000008471634100;100000004041294100,"кластер из 15 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
52,4,1,79050.0,100000001852140100;100000004971871100;100000003148220100;100000006888238100,"кластер из 4 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
53,4,0,1595700.0,100000005146665100;100000004616845100;100000001131403100;100000001052945100,"кластер из 4 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
54,7,0,1765600.0,100000005745873100;100000008551752100;100000007865484100;100000004976946100;100000003631015100,"кластер из 7 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
55,10,0,322010.0,100000000993112100;100000002628146100;100000002299948100;100000002691858100;100000002558173100,"кластер из 10 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
56,8,0,389000.0,100000000600707100;100000004066370100;100000002130400100;100000002214207100;100000005507142100,"кластер из 8 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
57,14,0,1605604.0,100000006965162100;100000008708025100;100000004377043100;100000000581682100;100000003001138100,"кластер из 14 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
58,6,0,2540000.0,100000002659103100;100000004584730100;100000001533161100;100000002922000100;100000004479404100,"кластер из 6 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
59,2,0,857500.0,100000008324800100;100000007390016100,"кластер из 2 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
60,13,0,6748650.0,100000001785161100;100000001961048100;100000008376089100;100000007173936100;100000000821507100,"кластер из 13 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
61,5,0,1189154.0,100000000291906100;100000004691350100;100000004722630100;100000000291908100;100000004670388100,"кластер из 5 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
62,7,0,143000.0,100000005127767100;100000003962994100;100000004549591100;100000002217806100;100000005911352100,"кластер из 7 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
63,17,1,21586840.0,100000008383405100;100000005474472100;100000004399686100;100000000896111100;100000008042075100,"кластер из 17 узлов, 1 seed-клиент(ов), явный consolidator (gid=100000002224132100) — вероятная точка сбора средств."
64,7,0,3077000.0,100000002594214100;100000004047887100;100000004070530100;100000001053894100;100000000627521100,"кластер из 7 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
65,7,0,1268308.0,100000006573438100;100000003888527100;100000005754335100;100000006232642100;100000003664994100,"кластер из 7 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
66,4,0,832800.0,100000002194320100;100000001065234100;100000003159641100;100000008625905100,"кластер из 4 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
67,4,0,332709.0,100000004610802100;100000002516862100;100000004780083100;100000002513028100,"кластер из 4 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
68,3,0,1557988.0,100000004035925100;100000008619159100;100000008258458100,"кластер из 3 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
69,8,0,2473417.91,100000000673915100;100000008675322100;100000008175078100;100000004911971100;100000000557536100,"кластер из 8 узлов, явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
70,1,1,0.0,100000000456947100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
71,1,1,0.0,100000003265658100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
72,1,1,0.0,100000003349739100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
73,1,1,0.0,100000003770083100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
74,1,1,0.0,100000004021459100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
75,1,1,0.0,100000004174835100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
76,1,1,0.0,100000005017150100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
77,1,1,0.0,100000005087431100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
78,1,1,0.0,100000005235389100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
79,1,1,0.0,100000005480435100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
80,1,1,0.0,100000005495722100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
81,1,1,0.0,100000005550592100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
82,1,1,0.0,100000005560900100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
83,1,1,0.0,100000005568407100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
84,1,1,0.0,100000008117324100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
85,1,1,0.0,100000008205000100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
86,1,1,0.0,100000008513251100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
87,1,1,0.0,100000008669037100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
88,1,1,0.0,100000008701222100,"кластер из 1 узлов, 1 seed-клиент(ов), явных организаторов не выявлено, вероятно периферийная цепочка/курьеры."
