cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
30,7,0,3077000.0,"[""100000002241986100"", ""100000001053894100"", ""100000002594214100"", ""100000004047887100"", ""100000001286703100""]","Наблюдаемое сообщество из 7 узлов; 0 seed, внутренний оборот 3,077,000 KZT; требует проверки."
31,4,0,518000.0,"[""100000002205022100"", ""100000000629812100"", ""100000003163886100"", ""100000001380107100""]","Наблюдаемое сообщество из 4 узлов; 0 seed, внутренний оборот 518,000 KZT; требует проверки."
32,20,0,617900.0,"[""100000003154105100"", ""100000002448088100"", ""100000001427082100"", ""100000002185328100"", ""100000000723383100""]","Наблюдаемое сообщество из 20 узлов; 0 seed, внутренний оборот 617,900 KZT; требует проверки."
33,13,0,6748650.0,"[""100000007442518100"", ""100000008258083100"", ""100000000673868100"", ""100000000821507100"", ""100000002911170100""]","Наблюдаемое сообщество из 13 узлов; 0 seed, внутренний оборот 6,748,650 KZT; требует проверки."
34,17,1,2977887.0,"[""100000002731501100"", ""100000004007116100"", ""100000004005964100"", ""100000004160650100"", ""100000003616818100""]","Наблюдаемое сообщество из 17 узлов; 1 seed, внутренний оборот 2,977,887 KZT; требует проверки."
35,30,0,8045494.0,"[""100000008743913100"", ""100000005527892100"", ""100000002748532100"", ""100000008710843100"", ""100000008758168100""]","Наблюдаемое сообщество из 30 узлов; 0 seed, внутренний оборот 8,045,494 KZT; требует проверки."
36,11,0,3784703.0,"[""100000003004487100"", ""100000002175422100"", ""100000003557488100"", ""100000001317336100"", ""100000002710570100""]","Наблюдаемое сообщество из 11 узлов; 0 seed, внутренний оборот 3,784,703 KZT; требует проверки."
37,3,1,450000.0,"[""100000002371751100"", ""100000000769919100"", ""100000007018630100""]","Наблюдаемое сообщество из 3 узлов; 1 seed, внутренний оборот 450,000 KZT; требует проверки."
38,9,0,1406982.0,"[""100000002217161100"", ""100000001445848100"", ""100000007647294100"", ""100000002242066100"", ""100000000954884100""]","Наблюдаемое сообщество из 9 узлов; 0 seed, внутренний оборот 1,406,982 KZT; требует проверки."
39,4,1,1404980.0,"[""100000008601794100"", ""100000001872484100"", ""100000000785800100"", ""100000002459163100""]","Наблюдаемое сообщество из 4 узлов; 1 seed, внутренний оборот 1,404,980 KZT; требует проверки."
40,44,0,10215968.84,"[""100000005933757100"", ""100000004159526100"", ""100000002605308100"", ""100000001937767100"", ""100000002963189100""]","Наблюдаемое сообщество из 44 узлов; 0 seed, внутренний оборот 10,215,969 KZT; требует проверки."
41,10,0,322010.0,"[""100000008172352100"", ""100000007322059100"", ""100000004552204100"", ""100000000993112100"", ""100000002691858100""]","Наблюдаемое сообщество из 10 узлов; 0 seed, внутренний оборот 322,010 KZT; требует проверки."
42,56,3,13397542.0,"[""100000008547844100"", ""100000008637537100"", ""100000008692291100"", ""100000002343825100"", ""100000003589877100""]","Наблюдаемое сообщество из 56 узлов; 3 seed, внутренний оборот 13,397,542 KZT; требует проверки."
43,30,1,6513430.0,"[""100000006274203100"", ""100000001049200100"", ""100000007594394100"", ""100000008546855100"", ""100000003854444100""]","Наблюдаемое сообщество из 30 узлов; 1 seed, внутренний оборот 6,513,430 KZT; требует проверки."
44,4,0,1595700.0,"[""100000001052945100"", ""100000001131403100"", ""100000004616845100"", ""100000005146665100""]","Наблюдаемое сообщество из 4 узлов; 0 seed, внутренний оборот 1,595,700 KZT; требует проверки."
45,4,0,832800.0,"[""100000003159641100"", ""100000008625905100"", ""100000001065234100"", ""100000002194320100""]","Наблюдаемое сообщество из 4 узлов; 0 seed, внутренний оборот 832,800 KZT; требует проверки."
46,29,0,446070.0,"[""100000001164648100"", ""100000008460102100"", ""100000004891562100"", ""100000002706810100"", ""100000008715513100""]","Наблюдаемое сообщество из 29 узлов; 0 seed, внутренний оборот 446,070 KZT; требует проверки."
47,5,0,172000.0,"[""100000005031696100"", ""100000004659919100"", ""100000001223977100"", ""100000002700161100"", ""100000008461217100""]","Наблюдаемое сообщество из 5 узлов; 0 seed, внутренний оборот 172,000 KZT; требует проверки."
48,15,0,3436955.0,"[""100000003111305100"", ""100000004221668100"", ""100000005171642100"", ""100000006240939100"", ""100000002152857100""]","Наблюдаемое сообщество из 15 узлов; 0 seed, внутренний оборот 3,436,955 KZT; требует проверки."
49,26,14,2289450.0,"[""100000004403675100"", ""100000005382566100"", ""100000005668605100"", ""100000008516839100"", ""100000005386383100""]","Наблюдаемое сообщество из 26 узлов; 14 seed, внутренний оборот 2,289,450 KZT; требует проверки."
50,5,0,338950.0,"[""100000004715209100"", ""100000008190411100"", ""100000003133045100"", ""100000004747154100"", ""100000001498732100""]","Наблюдаемое сообщество из 5 узлов; 0 seed, внутренний оборот 338,950 KZT; требует проверки."
51,6,0,2540000.0,"[""100000004479404100"", ""100000004717647100"", ""100000002922000100"", ""100000002659103100"", ""100000001533161100""]","Наблюдаемое сообщество из 6 узлов; 0 seed, внутренний оборот 2,540,000 KZT; требует проверки."
52,4,1,79050.0,"[""100000003148220100"", ""100000006888238100"", ""100000001852140100"", ""100000004971871100""]","Наблюдаемое сообщество из 4 узлов; 1 seed, внутренний оборот 79,050 KZT; требует проверки."
53,10,0,603900.0,"[""100000003635170100"", ""100000002156381100"", ""100000004209339100"", ""100000005602999100"", ""100000003321423100""]","Наблюдаемое сообщество из 10 узлов; 0 seed, внутренний оборот 603,900 KZT; требует проверки."
54,3,0,553830.0,"[""100000003321895100"", ""100000003692843100"", ""100000002371892100""]","Наблюдаемое сообщество из 3 узлов; 0 seed, внутренний оборот 553,830 KZT; требует проверки."
55,6,1,275885.0,"[""100000005895525100"", ""100000002462183100"", ""100000005056870100"", ""100000007175718100"", ""100000005807278100""]","Наблюдаемое сообщество из 6 узлов; 1 seed, внутренний оборот 275,885 KZT; требует проверки."
56,4,0,332709.0,"[""100000002513028100"", ""100000004610802100"", ""100000002516862100"", ""100000004780083100""]","Наблюдаемое сообщество из 4 узлов; 0 seed, внутренний оборот 332,709 KZT; требует проверки."
57,6,0,2534500.0,"[""100000003747133100"", ""100000004722765100"", ""100000005075949100"", ""100000006527156100"", ""100000002578653100""]","Наблюдаемое сообщество из 6 узлов; 0 seed, внутренний оборот 2,534,500 KZT; требует проверки."
58,5,1,2809200.0,"[""100000004135268100"", ""100000008571433100"", ""100000004979498100"", ""100000002738256100"", ""100000007507343100""]","Наблюдаемое сообщество из 5 узлов; 1 seed, внутренний оборот 2,809,200 KZT; требует проверки."
59,3,1,390167.62,"[""100000002781227100"", ""100000002796853100"", ""100000008522127100""]","Наблюдаемое сообщество из 3 узлов; 1 seed, внутренний оборот 390,168 KZT; требует проверки."
60,6,0,720900.0,"[""100000008761219100"", ""100000006638021100"", ""100000007472293100"", ""100000008333492100"", ""100000002794374100""]","Наблюдаемое сообщество из 6 узлов; 0 seed, внутренний оборот 720,900 KZT; требует проверки."
61,2,1,30000.0,"[""100000003980083100"", ""100000003200071100""]","Наблюдаемое сообщество из 2 узлов; 1 seed, внутренний оборот 30,000 KZT; требует проверки."
62,10,0,1727065.0,"[""100000004076740100"", ""100000005519998100"", ""100000004017410100"", ""100000004336312100"", ""100000003934614100""]","Наблюдаемое сообщество из 10 узлов; 0 seed, внутренний оборот 1,727,065 KZT; требует проверки."
63,1,1,0.0,"[""100000003265658100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
64,1,1,0.0,"[""100000003349739100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
65,7,0,1765600.0,"[""100000007392365100"", ""100000007865484100"", ""100000008551752100"", ""100000003631015100"", ""100000004976946100""]","Наблюдаемое сообщество из 7 узлов; 0 seed, внутренний оборот 1,765,600 KZT; требует проверки."
66,7,0,1268308.0,"[""100000008011159100"", ""100000006169033100"", ""100000006232642100"", ""100000003664994100"", ""100000005754335100""]","Наблюдаемое сообщество из 7 узлов; 0 seed, внутренний оборот 1,268,308 KZT; требует проверки."
67,1,1,0.0,"[""100000003770083100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
68,2,1,81465.0,"[""100000003865939100"", ""100000005392290100""]","Наблюдаемое сообщество из 2 узлов; 1 seed, внутренний оборот 81,465 KZT; требует проверки."
69,1,1,0.0,"[""100000004021459100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
70,3,0,1557988.0,"[""100000008258458100"", ""100000004035925100"", ""100000008619159100""]","Наблюдаемое сообщество из 3 узлов; 0 seed, внутренний оборот 1,557,988 KZT; требует проверки."
71,6,1,383300.0,"[""100000005546031100"", ""100000004331458100"", ""100000004094958100"", ""100000005547096100"", ""100000005363908100""]","Наблюдаемое сообщество из 6 узлов; 1 seed, внутренний оборот 383,300 KZT; требует проверки."
72,1,1,0.0,"[""100000004174835100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
73,3,1,450816.0,"[""100000005034574100"", ""100000007283257100"", ""100000004388983100""]","Наблюдаемое сообщество из 3 узлов; 1 seed, внутренний оборот 450,816 KZT; требует проверки."
74,3,0,627870.0,"[""100000008628231100"", ""100000004666651100"", ""100000005664632100""]","Наблюдаемое сообщество из 3 узлов; 0 seed, внутренний оборот 627,870 KZT; требует проверки."
75,1,1,0.0,"[""100000005017150100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
76,1,1,0.0,"[""100000005087431100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
77,1,1,0.0,"[""100000005235389100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
78,1,1,0.0,"[""100000005480435100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
79,1,1,0.0,"[""100000005495722100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
80,1,1,0.0,"[""100000005550592100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
81,1,1,0.0,"[""100000005560900100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
82,1,1,0.0,"[""100000005568407100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
83,5,2,108007.0,"[""100000006562026100"", ""100000007347733100"", ""100000008129393100"", ""100000006249740100"", ""100000006831291100""]","Наблюдаемое сообщество из 5 узлов; 2 seed, внутренний оборот 108,007 KZT; требует проверки."
84,2,0,584900.0,"[""100000007330432100"", ""100000008430691100""]","Наблюдаемое сообщество из 2 узлов; 0 seed, внутренний оборот 584,900 KZT; требует проверки."
85,2,0,857500.0,"[""100000008324800100"", ""100000007390016100""]","Наблюдаемое сообщество из 2 узлов; 0 seed, внутренний оборот 857,500 KZT; требует проверки."
86,1,1,0.0,"[""100000008117324100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
87,1,1,0.0,"[""100000008205000100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
88,1,1,0.0,"[""100000008513251100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
89,1,1,0.0,"[""100000008669037100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
90,1,1,0.0,"[""100000008701222100""]","Наблюдаемое сообщество из 1 узлов; 1 seed, внутренний оборот 0 KZT; требует проверки."
